-29.768,-5.4998,0.0016891
-29.668,-6.0173,0.0016862
-29.56,-6.5332,0.0016158
-29.443,-7.0475,0.0014825
-29.318,-7.5603,0.001296
-29.183,-8.0714,0.0010705
-29.04,-8.5807,0.00082299
-28.887,-9.0881,0.00057149
-28.725,-9.5932,0.00033373
-28.554,-10.096,0.00012572
-28.373,-10.596,-3.9199e-05
-28.183,-11.093,-0.00015113
-27.984,-11.586,-0.00020411
-27.775,-12.076,-0.0001962
-27.557,-12.561,-0.00012929
-27.33,-13.042,-8.4044e-06
-27.094,-13.519,0.00015916
-26.849,-13.991,0.00036475
-26.596,-14.458,0.00059917
-26.334,-14.92,0.00085322
-26.065,-15.376,0.0011179
-25.787,-15.827,0.0013846
-25.502,-16.273,0.0016444
-25.209,-16.713,0.0018883
-24.909,-17.147,0.002107
-24.602,-17.575,0.0022901
-24.287,-17.998,0.0024271
-23.966,-18.414,0.0025079
-23.639,-18.825,0.0025243
-23.304,-19.23,0.0024714
-22.964,-19.63,0.0023503
-22.617,-20.023,0.0021686
-22.264,-20.411,0.00194
-21.903,-20.794,0.0016833
-21.537,-21.17,0.0014189
-21.163,-21.541,0.0011665
-20.783,-21.905,0.00094292
-20.396,-22.263,0.00076137
-20.002,-22.614,0.0006309
-19.601,-22.958,0.00055673
-19.194,-23.295,0.00054063
-18.781,-23.624,0.00058128
-18.362,-23.945,0.0006748
-17.937,-24.259,0.00081515
-17.506,-24.564,0.00099472
-17.07,-24.862,0.0012049
-16.628,-25.15,0.0014364
-16.182,-25.431,0.0016802
-15.731,-25.703,0.001927
-15.276,-25.966,0.0021681
-14.817,-26.221,0.0023948
-14.354,-26.467,0.0025987
-13.887,-26.705,0.0027708
-13.417,-26.934,0.0029023
-12.943,-27.154,0.0029842
-12.467,-27.366,0.003008
-11.988,-27.569,0.0029673
-11.506,-27.765,0.0028592
-11.022,-27.952,0.0026866
-10.535,-28.131,0.0024594
-10.045,-28.302,0.0021946
-9.5531,-28.466,0.0019137
-9.0582,-28.621,0.0016395
-8.5605,-28.769,0.0013923
-8.0599,-28.908,0.001188
-7.5566,-29.038,0.0010364
-7.0508,-29.16,0.00094242
-6.5425,-29.273,0.00090683
-6.0321,-29.376,0.00092733
-5.5197,-29.471,0.00099944
-5.0057,-29.556,0.0011172
-4.4901,-29.632,0.0012733
-3.9734,-29.698,0.0014599
-3.4557,-29.755,0.0016682
-2.9374,-29.802,0.0018893
-2.4187,-29.84,0.0021141
-1.8998,-29.868,0.0023335
-1.3809,-29.887,0.0025389
-0.86247,-29.896,0.0027219
-0.34458,-29.896,0.0028743
0.17252,-29.887,0.0029883
0.68858,-29.868,0.0030565
1.2034,-29.841,0.003072
1.7168,-29.805,0.0030291
2.2285,-29.76,0.002924
2.7386,-29.706,0.002757
3.2468,-29.645,0.0025336
3.7532,-29.575,0.0022657
4.258,-29.498,0.001972
4.7611,-29.412,0.0016755
5.2628,-29.319,0.0013997
5.763,-29.218,0.0011646
6.2618,-29.109,0.00098423
6.759,-28.991,0.00086552
7.2546,-28.865,0.00080952
7.7482,-28.73,0.00081297
8.2396,-28.587,0.00086997
8.7287,-28.435,0.00097321
9.2152,-28.274,0.0011147
9.6988,-28.105,0.0012862
10.179,-27.927,0.0014791
10.656,-27.741,0.0016846
11.13,-27.546,0.0018941
11.6,-27.342,0.0020984
12.066,-27.13,0.0022888
12.527,-26.91,0.0024565
12.985,-26.682,0.0025934
13.437,-26.446,0.0026919
13.885,-26.203,0.0027451
14.327,-25.951,0.0027474
14.765,-25.693,0.0026943
15.197,-25.427,0.0025832
15.624,-25.154,0.0024141
16.046,-24.875,0.0021909
16.462,-24.589,0.0019221
16.872,-24.297,0.0016221
17.278,-23.999,0.0013101
17.678,-23.696,0.0010091
18.073,-23.386,0.00074142
18.464,-23.07,0.00052566
18.849,-22.749,0.0003736
19.23,-22.421,0.00028954
19.605,-22.086,0.00027141
19.975,-21.746,0.00031275
20.34,-21.399,0.00040478
20.699,-21.045,0.00053787
21.051,-20.686,0.00070237
21.398,-20.32,0.00088895
21.739,-19.948,0.0010886
22.073,-19.57,0.0012925
22.4,-19.186,0.0014919
22.721,-18.796,0.0016779
23.034,-18.401,0.0018418
23.34,-18,0.001975
23.639,-17.594,0.0020695
23.931,-17.183,0.0021182
24.215,-16.768,0.0021152
24.491,-16.348,0.0020567
24.759,-15.923,0.0019409
25.02,-15.494,0.0017687
25.273,-15.062,0.0015442
25.518,-14.626,0.0012752
25.755,-14.187,0.00097364
25.984,-13.745,0.00065571
26.207,-13.3,0.00034086
26.422,-12.853,5.0175e-05
26.629,-12.402,-0.0001965
26.83,-11.949,-0.00038358
27.024,-11.493,-0.00050197
27.211,-11.033,-0.00054974
27.391,-10.571,-0.00053115
27.563,-10.105,-0.00045469
27.728,-9.6366,-0.00033105
27.886,-9.1649,-0.00017144
28.036,-8.6903,1.3279e-05
28.178,-8.213,0.00021304
28.312,-7.7329,0.00041846
28.437,-7.2504,0.00062067
28.555,-6.7654,0.00081103
28.664,-6.2783,0.00098092
28.764,-5.7891,0.0011217
28.856,-5.2981,0.0012251
28.94,-4.8056,0.001283
29.014,-4.3116,0.001289
29.08,-3.8166,0.0012383
29.137,-3.3207,0.0011287
29.185,-2.8243,0.0009613
29.224,-2.3276,0.00074072
29.254,-1.8309,0.0004753
29.276,-1.3345,0.00017693
29.29,-0.83847,-0.00013935
29.295,-0.34311,-0.00045609
29.292,0.15153,-0.00075462
29.282,0.64539,-0.0010167
29.263,1.1385,-0.0012264
29.238,1.6309,-0.0013725
29.205,2.1226,-0.0014491
29.164,2.6138,-0.0014569
29.116,3.1044,-0.0014015
29.06,3.5946,-0.0012925
28.996,4.0841,-0.0011412
28.925,4.573,-0.00095972
28.845,5.0612,-0.00075928
28.757,5.5484,-0.00055035
28.662,6.0347,-0.00034244
28.558,6.5197,-0.0001443
28.446,7.0033,3.5686e-05
28.325,7.4855,0.00018932
28.196,7.9659,0.00030839
28.059,8.4443,0.00038489
27.913,8.9207,0.00041139
27.759,9.3946,0.00038182
27.596,9.8659,0.00029246
27.425,10.334,0.00014297
27.245,10.799,-6.2787e-05
27.057,11.261,-0.00031647
26.862,11.719,-0.00060558
26.658,12.173,-0.00091438
26.447,12.622,-0.0012253
26.229,13.068,-0.0015202
26.004,13.509,-0.0017823
25.772,13.946,-0.0019969
25.533,14.379,-0.0021532
25.287,14.808,-0.0022447
25.035,15.233,-0.0022697
24.777,15.654,-0.0022313
24.512,16.07,-0.0021366
24.241,16.483,-0.0019954
23.963,16.892,-0.0018191
23.679,17.297,-0.0016196
23.387,17.697,-0.0014079
23.089,18.093,-0.0011945
22.785,18.485,-0.00098869
22.473,18.872,-0.00079882
22.155,19.255,-0.00063278
21.83,19.632,-0.00049814
21.498,20.005,-0.00040231
21.159,20.372,-0.00035248
20.814,20.733,-0.00035519
20.462,21.089,-0.00041552
20.103,21.439,-0.00053596
19.738,21.783,-0.00071505
19.367,22.12,-0.00094632
18.989,22.451,-0.001218
18.606,22.774,-0.0015139
18.217,23.091,-0.0018148
17.822,23.4,-0.0021014
17.423,23.702,-0.0023558
17.02,23.997,-0.0025637
16.612,24.285,-0.0027149
16.199,24.565,-0.0028039
15.783,24.839,-0.0028292
15.362,25.107,-0.0027934
14.937,25.367,-0.0027022
14.508,25.621,-0.002564
14.076,25.868,-0.002389
13.639,26.109,-0.002188
13.198,26.342,-0.0019722
12.753,26.569,-0.0017523
12.304,26.789,-0.001538
11.851,27.002,-0.0013382
11.394,27.208,-0.0011607
10.933,27.406,-0.0010128
10.468,27.597,-0.000901
9.9993,27.781,-0.00083169
9.5269,27.956,-0.00081065
9.0508,28.124,-0.00084295
8.5711,28.284,-0.00093207
8.0879,28.436,-0.0010788
7.6014,28.579,-0.0012797
7.1119,28.713,-0.0015259
6.6196,28.838,-0.001803
6.1249,28.955,-0.0020915
5.6281,29.062,-0.00237
5.1297,29.16,-0.0026178
4.6299,29.249,-0.0028182
4.1291,29.329,-0.00296
3.6273,29.4,-0.0030378
3.1248,29.463,-0.0030512
2.6216,29.518,-0.0030037
2.1179,29.564,-0.0029019
1.6137,29.602,-0.002754
1.1089,29.632,-0.0025696
0.6037,29.654,-0.0023591
0.098057,29.668,-0.0021329
-0.40799,29.673,-0.0019015
-0.9144,29.671,-0.0016746
-1.4211,29.66,-0.0014615
-1.9281,29.641,-0.0012702
-2.4353,29.614,-0.0011081
