-2.107e+08,1.3192e+08,7.9441e+06
-2.1172e+08,1.3032e+08,7.9358e+06
-2.1274e+08,1.2871e+08,7.9269e+06
-2.1373e+08,1.2709e+08,7.9175e+06
-2.1472e+08,1.2547e+08,7.9076e+06
-2.1569e+08,1.2384e+08,7.8972e+06
-2.1665e+08,1.222e+08,7.8863e+06
-2.1759e+08,1.2055e+08,7.8749e+06
-2.1852e+08,1.189e+08,7.863e+06
-2.1944e+08,1.1723e+08,7.8506e+06
-2.2034e+08,1.1556e+08,7.8376e+06
-2.2123e+08,1.1389e+08,7.8242e+06
-2.221e+08,1.122e+08,7.8103e+06
-2.2296e+08,1.1051e+08,7.7959e+06
-2.238e+08,1.0881e+08,7.781e+06
-2.2464e+08,1.071e+08,7.7655e+06
-2.2545e+08,1.0539e+08,7.7496e+06
-2.2625e+08,1.0367e+08,7.7332e+06
-2.2704e+08,1.0195e+08,7.7163e+06
-2.2781e+08,1.0021e+08,7.6989e+06
-2.2857e+08,9.8473e+07,7.681e+06
-2.2932e+08,9.6727e+07,7.6626e+06
-2.3004e+08,9.4975e+07,7.6438e+06
-2.3076e+08,9.3217e+07,7.6244e+06
-2.3146e+08,9.1453e+07,7.6046e+06
-2.3214e+08,8.9683e+07,7.5842e+06
-2.3281e+08,8.7907e+07,7.5634e+06
-2.3347e+08,8.6126e+07,7.5421e+06
-2.3411e+08,8.4339e+07,7.5203e+06
-2.3473e+08,8.2547e+07,7.498e+06
-2.3534e+08,8.075e+07,7.4753e+06
-2.3594e+08,7.8947e+07,7.4521e+06
-2.3651e+08,7.7139e+07,7.4284e+06
-2.3708e+08,7.5326e+07,7.4042e+06
-2.3763e+08,7.3509e+07,7.3795e+06
-2.3816e+08,7.1687e+07,7.3544e+06
-2.3868e+08,6.986e+07,7.3288e+06
-2.3918e+08,6.8028e+07,7.3027e+06
-2.3967e+08,6.6192e+07,7.2762e+06
-2.4014e+08,6.4352e+07,7.2492e+06
-2.406e+08,6.2508e+07,7.2217e+06
-2.4104e+08,6.066e+07,7.1938e+06
-2.4147e+08,5.8808e+07,7.1654e+06
-2.4188e+08,5.6952e+07,7.1366e+06
-2.4227e+08,5.5092e+07,7.1073e+06
-2.4265e+08,5.3229e+07,7.0775e+06
-2.4302e+08,5.1363e+07,7.0473e+06
-2.4337e+08,4.9493e+07,7.0166e+06
-2.437e+08,4.762e+07,6.9855e+06
-2.4402e+08,4.5744e+07,6.9539e+06
-2.4432e+08,4.3864e+07,6.9218e+06
-2.446e+08,4.1982e+07,6.8894e+06
-2.4487e+08,4.0098e+07,6.8565e+06
-2.4512e+08,3.821e+07,6.8231e+06
-2.4536e+08,3.6321e+07,6.7893e+06
-2.4558e+08,3.4428e+07,6.755e+06
-2.4579e+08,3.2534e+07,6.7204e+06
-2.4598e+08,3.0637e+07,6.6853e+06
-2.4615e+08,2.8739e+07,6.6497e+06
-2.4631e+08,2.6839e+07,6.6137e+06
-2.4645e+08,2.4936e+07,6.5773e+06
-2.4658e+08,2.3033e+07,6.5405e+06
-2.4669e+08,2.1127e+07,6.5032e+06
-2.4678e+08,1.9221e+07,6.4656e+06
-2.4686e+08,1.7313e+07,6.4275e+06
-2.4692e+08,1.5404e+07,6.3889e+06
-2.4697e+08,1.3494e+07,6.35e+06
-2.47e+08,1.1583e+07,6.3107e+06
-2.4701e+08,9.6709e+06,6.2709e+06
-2.4701e+08,7.7585e+06,6.2307e+06
-2.4699e+08,5.8455e+06,6.1901e+06
-2.4696e+08,3.9322e+06,6.1492e+06
-2.469e+08,2.0187e+06,6.1078e+06
-2.4684e+08,1.0495e+05,6.066e+06
-2.4675e+08,-1.8088e+06,6.0238e+06
-2.4665e+08,-3.7224e+06,5.9812e+06
-2.4654e+08,-5.6358e+06,5.9383e+06
-2.464e+08,-7.5488e+06,5.8949e+06
-2.4626e+08,-9.4614e+06,5.8511e+06
-2.4609e+08,-1.1373e+07,5.807e+06
-2.4591e+08,-1.3285e+07,5.7625e+06
-2.4571e+08,-1.5195e+07,5.7176e+06
-2.455e+08,-1.7104e+07,5.6723e+06
-2.4527e+08,-1.9012e+07,5.6266e+06
-2.4502e+08,-2.0919e+07,5.5806e+06
-2.4476e+08,-2.2825e+07,5.5342e+06
-2.4448e+08,-2.4729e+07,5.4874e+06
-2.4419e+08,-2.6631e+07,5.4403e+06
-2.4387e+08,-2.8532e+07,5.3928e+06
-2.4355e+08,-3.0431e+07,5.345e+06
-2.432e+08,-3.2328e+07,5.2967e+06
-2.4284e+08,-3.4222e+07,5.2482e+06
-2.4246e+08,-3.6114e+07,5.1993e+06
-2.4207e+08,-3.8004e+07,5.15e+06
-2.4166e+08,-3.9892e+07,5.1004e+06
-2.4124e+08,-4.1776e+07,5.0504e+06
-2.408e+08,-4.3658e+07,5.0001e+06
-2.4034e+08,-4.5537e+07,4.9495e+06
-2.3986e+08,-4.7413e+07,4.8985e+06
-2.3937e+08,-4.9286e+07,4.8473e+06
-2.3887e+08,-5.1155e+07,4.7956e+06
-2.3834e+08,-5.3021e+07,4.7437e+06
-2.378e+08,-5.4883e+07,4.6914e+06
-2.3725e+08,-5.6742e+07,4.6388e+06
-2.3668e+08,-5.8597e+07,4.5859e+06
-2.3609e+08,-6.0448e+07,4.5327e+06
-2.3549e+08,-6.2294e+07,4.4792e+06
-2.3487e+08,-6.4137e+07,4.4254e+06
-2.3423e+08,-6.5975e+07,4.3712e+06
-2.3358e+08,-6.7808e+07,4.3168e+06
-2.3291e+08,-6.9637e+07,4.2621e+06
-2.3223e+08,-7.1461e+07,4.207e+06
-2.3153e+08,-7.328e+07,4.1517e+06
-2.3081e+08,-7.5094e+07,4.0961e+06
-2.3008e+08,-7.6903e+07,4.0402e+06
-2.2933e+08,-7.8707e+07,3.9841e+06
-2.2857e+08,-8.0505e+07,3.9276e+06
-2.2779e+08,-8.2297e+07,3.8709e+06
