-13.024,-20.231,0.30018
-11.335,-20.577,-0.44999
-9.9405,-19.578,-0.97436
-9.6719,-17.911,-0.92013
-10.674,-16.776,-0.29567
-12.148,-17.091,0.4613
-12.907,-18.686,0.79764
-12.347,-20.461,0.49606
-10.802,-21.301,-0.21524
-9.1781,-20.752,-0.87602
-8.4256,-19.201,-1.0595
-8.9959,-17.717,-0.61812
-10.429,-17.436,0.15845
-11.569,-18.643,0.70325
-11.5,-20.494,0.634
-10.226,-21.767,0.027183
-8.5063,-21.721,-0.70907
-7.3388,-20.435,-1.1066
-7.4154,-18.771,-0.8891
-8.6359,-17.937,-0.17857
-10.023,-18.628,0.51823
-10.452,-20.379,0.69511
-9.5584,-21.983,0.25211
-7.8825,-22.45,-0.49345
-6.4006,-21.549,-1.0638
-5.975,-19.881,-1.0855
-6.8406,-18.601,-0.51657
-8.3087,-18.704,0.25607
-9.1865,-20.175,0.66638
-8.7555,-21.972,0.43499
-7.2598,-22.922,-0.25209
-5.5855,-22.488,-0.94166
-4.6967,-20.979,-1.194
-5.1104,-19.402,-0.8226
-6.4821,-18.917,-0.059737
-7.7056,-19.951,0.54359
-7.7784,-21.772,0.55354
-6.5892,-23.133,-0.0097715
-4.8572,-23.207,-0.75626
-3.5822,-21.999,-1.2106
-3.4998,-20.296,-1.0687
-4.6121,-19.288,-0.39842
-6.0337,-19.774,0.33309
-6.5995,-21.436,0.58988
-5.8227,-23.094,0.20805
-4.1725,-23.679,-0.52816
-2.6165,-22.879,-1.1404
-2.0443,-21.22,-1.2354
-2.7701,-19.812,-0.72639
-4.2163,-19.702,0.052288
-5.2073,-21.029,0.53335
-4.9157,-22.832,0.37676
-3.4841,-23.887,-0.28079
-1.7718,-23.568,-0.995
-0.75902,-22.11,-1.3125
-1.0194,-20.456,-1.0123
-2.3161,-19.774,-0.27205
-3.6115,-20.62,0.38306
-3.8315,-22.391,0.47462
-2.7427,-23.832,-0.039423
-1.0108,-24.027,-0.79169
0.35902,-22.9,-1.299
0.59224,-21.171,-1.2313
-0.40411,-20.003,-0.60761
-1.8443,-20.277,0.14953
-2.5461,-21.829,0.48533
-1.9,-23.528,0.17013
-0.28958,-24.229,-0.55163
1.3279,-23.533,-1.2016
2.0359,-21.894,-1.3671
1.4507,-20.372,-0.92131
0.041439,-20.052,-0.14597
-1.0546,-21.216,0.40103
-0.91238,-23.007,0.3233
0.43986,-24.163,-0.29889
2.177,-23.96,-1.0335
3.3021,-22.559,-1.4126
3.1901,-20.844,-1.184
1.9788,-19.975,-0.47412
0.62543,-20.621,0.22485
0.25458,-22.32,0.39917
1.2274,-23.831,-0.059412
2.9449,-24.147,-0.81264
4.3976,-23.105,-1.3692
4.7727,-21.363,-1.374
3.8966,-20.048,-0.80191
2.4534,-20.108,-0.028551
1.6195,-21.529,0.3836
2.1213,-23.253,0.14054
3.6763,-24.068,-0.5611
5.3428,-23.478,-1.2451
6.1757,-21.868,-1.4782
